Trait	Eigenvector1	Eigenvector2	Eigenvector3	Eigenvector4	Eigenvector5
S5_172386	-1.214E-2	-4.7137E-2	-3.5429E-3	-1.9324E-2	0.02215
S5_210376	-7.5418E-3	-3.167E-2	-1.2862E-2	0.00114	-3.2796E-3
S5_228059	0.02979	0.00346	-1.8992E-2	0.01079	0.04512
S5_291148	-3.3231E-2	0.01674	-1.3238E-3	-1.458E-2	0.0105
S5_291227	-2.2373E-2	0.02932	0.00283	-2.5263E-2	0.01034
S5_291230	-2.2208E-2	0.03041	0.00333	-2.4497E-2	0.00969
S5_291232	-2.2018E-2	0.03019	0.00379	-2.4709E-2	0.00982
S5_291262	-1.9405E-2	0.02498	0.00467	-2.7061E-2	0.01039
S5_291268	-1.8856E-2	0.02436	0.00543	-2.4529E-2	0.00814
S5_311752	-2.206E-2	0.03281	-2.2851E-3	-2.7756E-3	-3.6335E-3
S5_419647	-2.94E-2	0.02529	0.02825	0.01917	0.03517
S5_422195	8.1009E-4	-1.585E-3	0.0136	-8.8144E-3	-4.0335E-3
S5_422197	3.6436E-4	-3.6286E-3	0.00993	-2.6987E-3	-1.5488E-2
S5_506578	0.00438	-1.1223E-2	0.00845	-2.4883E-2	0.00934
S5_506669	0.00923	-9.6649E-3	0.01002	-2.804E-2	0.01031
S5_506751	-2.7774E-2	0.04202	-1.2395E-2	-4.9113E-3	-9.0105E-3
S5_506887	-3.4976E-3	-4.7533E-2	-1.2775E-2	0.00457	0.0258
S5_506910	-2.7118E-2	-5.8195E-3	-2.1382E-2	0.00694	0.01609
S5_534510	0.01695	-5.8148E-4	0.011	0.01095	0.05019
S5_550305	0.00272	0.01263	-2.2361E-2	0.01161	0.00967
S5_553924	-1.6392E-2	-2.2056E-2	0.01387	0.07286	0.01306
S5_553946	0.03942	0.01578	-3.9984E-2	0.00464	-3.1863E-3
S5_554043	0.03383	0.01373	-1.6681E-2	-3.7956E-2	0.03627
S5_554133	-1.7038E-2	0.02479	-8.8326E-3	-2.0547E-3	-4.7309E-3
S5_693137	0.02687	-1.2823E-2	-4.9433E-2	0.01077	0.00847
S5_693148	0.02458	-1.3164E-2	-4.9035E-2	0.01431	0.00796
S5_762860	-1.4869E-2	-4.7071E-2	-2.0399E-2	0.01269	-1.163E-2
S5_762861	-1.6221E-2	-4.5958E-2	-2.1517E-2	0.01011	-1.0048E-2
S5_762881	-2.523E-2	0.03646	-8.4203E-3	-2.3326E-3	-5.7742E-3
S5_771793	0.009	-5.5412E-3	0.00305	-1.8729E-2	0.01882
S5_771885	-6.4209E-3	-4.9347E-2	-1.6092E-2	-7.055E-3	0.00574
S5_771968	-1.2437E-2	-7.4441E-2	-5.1531E-3	-2.3023E-2	0.02993
S5_772240	-2.2439E-2	-1.1021E-2	-2.0646E-2	-6.2185E-3	0.04061
S5_796155	-5.7839E-3	-1.4887E-2	8.3719E-4	0.00144	-1.4089E-2
S5_832185	-1.1075E-2	-2.0516E-2	-3.3909E-4	0.05102	0.0056
S5_864015	0.03583	0.0077	-3.3155E-2	-2.6346E-3	0.01337
S5_864033	0.0107	-5.8816E-4	-1.4687E-3	-5.2371E-3	0.01348
S5_909375	-1.9987E-3	-1.3916E-3	-6.8059E-5	3.6963E-4	0.00323
S5_909377	2.5467E-4	0.00197	-2.5973E-3	-9.5484E-4	-1.4124E-3
S5_1028453	-3.5414E-2	-3.5482E-3	-2.957E-3	-3.4717E-2	0.03427
S5_1038617	-1.077E-2	-3.1303E-2	-1.4842E-2	0.00667	-1.3431E-2
S5_1138348	0.03075	0.03426	-1.0184E-2	0.04341	0.02596
S5_1216175	-7.7107E-3	0.00974	0.02234	0.0388	0.01754
S5_1216207	-1.0484E-3	0.00885	0.02382	0.03759	-2.3279E-5
S5_1216254	-1.0505E-2	-3.0543E-2	-1.6042E-2	0.00332	-6.0698E-3
S5_1303406	-6.6825E-3	-5.8292E-3	0.00346	0.0392	0.01045
S5_1303407	-7.1839E-3	-5.2315E-3	0.00464	0.03955	0.00965
S5_1322416	0.03734	0.01229	-2.7926E-2	-2.9308E-3	0.02217
S5_1373504	-1.4301E-2	0.01187	0.0394	0.05217	0.03173
S5_1373509	-1.1684E-3	0.01504	0.03592	0.05304	0.02523
S5_1373536	0.00142	0.00941	0.02596	0.04266	0.01737
S5_1373553	0.00255	0.01048	0.02462	0.03383	0.00385
S5_1402216	0.00209	-1.1995E-3	0.02982	-4.6955E-2	0.02164
S5_1402272	0.00147	0.00998	0.02685	0.04804	0.01127
S5_1402288	-2.6669E-2	0.02256	-1.749E-2	-1.2868E-3	-9.2814E-3
S5_1507445	0.00127	0.00118	0.01987	0.02503	-2.2477E-3
S5_1507535	0.03019	-1.2899E-2	-1.748E-2	-1.8926E-2	0.01626
S5_1507541	0.00315	0.00711	0.03075	0.04048	0.00145
S5_1564812	-3.4169E-2	-6.7265E-3	-7.7733E-3	-5.0418E-2	0.02849
S5_1564903	-3.5387E-2	-1.2447E-2	-7.9536E-3	-4.0989E-2	0.03037
S5_1930835	-4.0532E-2	-1.0727E-2	-1.1748E-2	-1.6255E-2	0.0224
S5_1930863	-4.6674E-2	-1.2574E-2	-1.4267E-2	-2.1114E-2	0.01989
S5_1930876	-4.8293E-2	-1.1945E-2	-1.557E-2	-2.3618E-2	0.02156
S5_2190188	0.00332	3.3404E-4	-1.2981E-2	0.00345	0.02445
S5_2203926	-2.7395E-2	0.04274	-8.1772E-3	0.00323	-3.7636E-3
S5_2358077	0.00161	-1.6939E-4	0.01274	0.02797	0.00441
S5_2562975	-3.2527E-3	-2.4244E-2	0.02129	-5.3377E-2	0.0392
S5_2858941	0.0291	0.0052	-3.432E-2	0.0202	0.02242
S5_2993599	-2.81E-2	0.01525	-2.8266E-2	0.00643	0.00122
S5_3054029	-7.4932E-4	-1.7405E-3	-1.6472E-3	0.00785	-9.4448E-3
S5_3054030	-4.3987E-3	0.00813	-5.7764E-3	0.00208	-1.1835E-2
S5_3054042	-1.1848E-2	0.01712	-2.0523E-2	0.04471	0.0174
S5_3054043	-1.172E-2	0.01647	-1.9227E-2	0.04445	0.0164
S5_3054163	-1.2704E-2	0.01002	-1.585E-2	0.04749	0.01324
S5_3054166	-1.5003E-2	0.01045	-2.0028E-2	0.04832	0.01507
S5_3054171	-1.2196E-2	0.00692	-2.1864E-2	0.04488	0.01278
S5_3054181	-1.211E-2	0.00449	-1.9719E-2	0.03651	0.00941
S5_3054184	-1.7364E-3	-1.1404E-2	-3.7983E-3	0.0117	-8.3421E-3
S5_3054193	-7.7126E-3	0.01304	-8.2065E-3	0.02037	0.00467
S5_3054196	-1.0799E-3	0.00749	-5.0304E-3	0.01011	0.00584
S5_3054199	0.00132	0.0096	2.5078E-5	0.00813	-6.9675E-3
S5_3054202	5.1985E-4	0.00858	-8.8756E-4	0.00529	-1.602E-3
S5_3378184	0.03036	0.02288	-2.7741E-2	0.01245	0.01157
S5_3428999	-2.4665E-2	0.0346	-7.224E-3	-7.9836E-3	-4.519E-3
S5_3429002	-2.4215E-2	0.03449	-7.1546E-3	-8.0126E-3	-4.298E-3
S5_3472447	-2.2816E-2	0.01473	-2.568E-2	-1.1247E-2	0.00915
S5_3472452	-2.2507E-2	0.01901	-2.4092E-2	-9.8201E-3	0.00876
S5_3472562	-2.5517E-2	0.02267	-2.3764E-2	-5.9712E-3	0.01921
S5_3472614	0.00445	-3.8395E-3	9.4172E-5	0.00913	0.00158
S5_3472617	0.00463	-4.2223E-3	-5.6183E-4	0.00933	0.00255
S5_3525670	-3.8056E-3	-1.1085E-2	-2.1476E-3	-6.1597E-4	-1.0958E-2
S5_3679211	0.0047	0.0071	0.03431	0.00137	0.06057
S5_3696357	-7.4955E-4	4.9978E-4	0.00244	-1.2469E-4	0.00169
S5_3746945	-2.2437E-2	0.01517	-2.3375E-2	-4.2644E-3	-5.0181E-3
S5_3863123	-4.026E-3	-3.5818E-2	9.4005E-4	-1.1253E-2	0.02858
S5_3863155	-1.8673E-3	-3.4655E-2	-9.3824E-4	-8.6416E-3	0.03539
S5_3922983	-3.5628E-2	0.0092	-3.7884E-3	0.02613	0.01764
S5_3923011	-3.7034E-2	0.01234	0.01242	0.03504	0.01758
S5_3923019	-3.781E-2	0.01374	0.01348	0.03813	0.01685
S5_3923079	-3.1016E-2	6.3074E-4	-3.0477E-2	0.00406	-4.296E-3
S5_3923131	-3.9058E-2	0.01137	-2.5984E-3	0.03435	0.02706
S5_4002908	-3.6755E-2	0.00461	-3.7707E-2	0.01326	0.02576
S5_4002912	-3.9504E-2	0.00373	-3.6091E-2	0.01461	0.01408
S5_4002913	-3.6811E-2	0.00525	-3.7699E-2	0.01045	0.02285
S5_4002915	-3.6683E-2	0.00585	-3.609E-2	0.01127	0.026
S5_4204892	0.00792	-2.898E-3	0.0147	-3.088E-2	0.02352
S5_4213135	0.00822	-1.3247E-3	0.00708	-1.9996E-2	0.02004
S5_4213164	-2.9112E-3	0.01824	0.02818	0.02046	0.01979
S5_4308411	-2.4845E-2	0.03094	-8.9789E-3	-1.4536E-3	-1.0084E-2
S5_4355378	-3.1924E-2	-1.0844E-2	-2.12E-2	-2.8465E-2	0.03549
S5_4387548	0.00128	0.01532	0.01846	0.02545	0.01518
S5_4387550	0.00177	0.0156	0.0186	0.02542	0.01478
S5_4387556	4.2252E-4	0.01647	0.01832	0.02392	0.01342
S5_4387557	4.5059E-4	0.01584	0.0181	0.02403	0.01402
S5_4387588	-7.3067E-3	-2.1149E-2	-5.7018E-3	0.01305	-1.3225E-2
S5_4530778	-1.7592E-2	-5.1835E-2	-1.5768E-2	0.01086	-1.3805E-2
S5_4530879	-9.2105E-3	-3.1996E-2	-8.8791E-3	0.00242	-9.7569E-3
S5_4797808	0.00128	-3.1936E-3	0.00405	-3.3129E-3	-1.0547E-2
S5_4822244	-1.7608E-3	-2.4268E-3	0.01204	0.00507	-1.5666E-2
S5_4935075	-1.0575E-2	-2.8039E-2	-5.4796E-3	0.01726	-1.1192E-2
S5_4935230	-4.972E-3	0.00471	-1.734E-3	0.00664	-8.9433E-3
S5_4935231	-5.3626E-3	0.0048	-1.3476E-3	0.00668	-9.9195E-3
S5_4935237	0.00476	0.00788	-4.6928E-3	0.00752	-2.6946E-3
S5_4935238	0.00388	0.00582	-5.2537E-3	0.0097	-3.1753E-3
S5_4935241	-4.7354E-3	0.0026	7.5775E-4	0.00504	-1.3378E-2
S5_5421854	0.00898	-2.3444E-3	-2.8324E-3	-2.7446E-3	0.00686
S5_5576220	-4.0092E-3	-1.8682E-2	0.00382	-1.9628E-2	0.00328
S5_5584931	-2.1717E-2	-3.9575E-2	0.01409	0.02832	0.03223
S5_5607814	-1.0588E-2	-5.9876E-2	0.00786	-2.3807E-2	0.04811
S5_5659308	-2.2908E-2	0.03695	-1.3756E-2	-6.8635E-3	-1.0941E-2
S5_5659369	-1.8261E-2	-5.6087E-2	0.01648	0.03142	0.02186
S5_5659441	-1.3279E-2	-5.1629E-2	-1.3977E-2	-7.3113E-3	0.00779
S5_5724852	-3.2506E-3	-2.8447E-2	-1.1143E-2	-6.5675E-4	-3.9078E-3
S5_5839406	-2.9596E-2	0.02697	-1.7802E-2	0.02356	0.02035
S5_5902610	-1.5294E-3	0.00696	0.02842	0.01143	-5.2786E-3
S5_5908148	0.00185	-2.6685E-4	0.02383	0.00623	0.02881
S5_5908155	0.00154	-1.6888E-3	0.02769	0.00375	0.03574
S5_5908158	0.00234	-9.616E-4	0.02847	0.00491	0.03379
S5_5908182	0.00273	0.00119	0.02881	0.00773	0.03693
S5_5908213	0.04286	0.01708	-7.283E-3	-3.9189E-2	0.07042
S5_5908214	-2.3926E-2	-7.3599E-2	-2.4807E-2	0.0326	-1.7889E-2
S5_5939311	5.1606E-4	6.0124E-4	0.04824	0.01444	0.01252
S5_5939361	2.9261E-4	-7.977E-4	0.0525	0.01333	0.013
S5_5939380	-2.0632E-2	-5.7197E-2	-2.6458E-2	0.01876	-1.1908E-2
S5_5997264	-3.6456E-4	-7.6985E-5	0.00242	-4.5203E-3	-1.2091E-2
S5_6079092	0.00193	-6.4091E-4	0.00292	-8.0993E-4	-1.6107E-3
S5_6090086	-4.8588E-4	0.00253	0.02955	0.00871	0.01791
S5_6183409	-2.6677E-2	0.01047	-1.2987E-2	0.00887	-7.4747E-3
S5_6425896	-3.1546E-2	0.01828	-1.6341E-3	-2.7236E-2	0.01033
S5_6472892	-1.4645E-3	-1.223E-2	-5.9706E-3	0.00544	-2.2688E-3
S5_6581722	-4.1609E-3	-1.6161E-2	0.00182	-3.3551E-3	-9.4408E-3
S5_6581750	0.03427	-1.5064E-3	-4.007E-2	0.01434	0.02149
S5_6581757	0.00952	-4.2575E-3	-7.1209E-3	0.00524	0.01373
S5_6581775	0.03222	-2.6247E-4	-3.8942E-2	0.00883	0.02534
S5_6581800	0.03132	-1.684E-3	-4.8412E-2	0.00577	0.03514
S5_6581821	-1.4171E-2	-2.1165E-2	0.03375	-8.7567E-3	0.02839
S5_6679434	0.02511	0.01238	-2.7033E-2	0.01312	0.01615
S5_6712014	-1.269E-2	-3.4394E-2	-1.2945E-2	0.01198	-6.2333E-3
S5_6740752	-6.6631E-3	-4.1877E-3	0.01497	0.03207	0.00941
S5_6740755	-6.2798E-3	-4.8352E-3	0.01833	0.03013	0.01052
S5_6740782	-5.811E-3	-6.2877E-3	0.01914	0.03737	0.01777
S5_6759679	-3.9221E-2	-3.6084E-3	-9.7151E-3	-2.0169E-2	0.02316
S5_6761687	0.01018	-1.618E-2	-3.9974E-2	0.01409	0.02337
S5_6761696	0.02335	0.01326	-2.2327E-2	-4.4706E-4	0.0244
S5_6761756	0.017	-1.4759E-2	-4.0687E-2	0.01867	0.01589
S5_6761936	-8.6715E-3	-2.5376E-2	-6.0142E-3	0.00741	-1.6421E-2
S5_6815214	0.0043	-4.3869E-3	-1.6146E-3	-2.0806E-3	-3.8906E-3
S5_6815295	-7.224E-4	-8.7131E-3	-5.9217E-3	9.7735E-4	-1.9576E-3
S5_6815305	0.00412	-7.604E-3	-5.963E-3	-5.3124E-3	-1.5497E-3
S5_6815361	0.00546	-8.8962E-3	-6.4131E-3	-6.0717E-3	-6.2852E-4
S5_6815362	0.00598	-8.9266E-3	-6.7302E-3	-4.8936E-3	-1.2277E-4
S5_6815363	0.00588	-9.0716E-3	-6.9383E-3	-4.6724E-3	5.585E-4
S5_6827379	0.00717	-2.6333E-3	-2.9867E-3	-6.0969E-3	0.0094
S5_6827406	0.03324	0.02009	-3.7637E-2	0.02586	0.00758
S5_6827480	0.03175	-6.217E-3	-2.5649E-2	-1.5023E-2	-1.8112E-3
S5_6827588	0.01981	-2.1176E-3	-3.3656E-2	0.00601	0.02317
S5_6827842	-1.6319E-3	0.00102	-3.0021E-3	0.00441	0.00533
S5_6827872	-4.0145E-4	-5.103E-4	0.01011	-8.9982E-3	-3.0457E-3
S5_6827873	5.5331E-4	-6.3652E-3	0.00831	-2.1734E-2	0.00323
S5_6851588	0.02931	0.0096	-3.5139E-4	0.01027	0.03506
S5_7005941	0.02634	0.00852	-3.0152E-2	-4.1694E-3	0.04584
S5_7005951	0.02818	0.00959	-3.0039E-2	-2.4218E-3	0.0361
S5_7006002	0.03051	0.0072	-2.7932E-2	-3.2072E-3	0.0273
S5_7006027	0.03821	0.01097	-2.9371E-2	-1.1197E-3	0.01639
S5_7016358	0.00321	0.00177	0.01913	0.02405	0.00876
S5_7092292	0.03228	0.0156	-3.2129E-2	-5.0039E-3	0.02573
S5_7139660	-1.2057E-3	0.00256	-8.1503E-3	-2.9803E-3	0.01233
S5_7166994	0.04181	0.00599	-2.8653E-2	-2.2133E-2	0.04968
S5_7167041	-5.5989E-2	-1.1553E-2	-1.6386E-2	0.06216	2.1291E-4
S5_7167101	0.03626	0.00827	-3.2559E-2	-8.3399E-3	0.04595
S5_7167103	-4.7557E-2	-1.0386E-2	-1.7487E-2	0.05941	0.00645
S5_7167110	-4.3688E-2	-2.165E-2	-3.7357E-2	0.01224	-6.9667E-3
S5_7167184	0.03566	0.00734	-2.2651E-2	-5.9497E-4	0.02089
S5_7214582	-4.5278E-2	-4.6874E-3	-3.2105E-2	0.01275	-1.5576E-3
S5_7249339	0.01056	0.01017	0.00533	-5.8447E-4	-6.2348E-3
S5_7249443	-2.7759E-3	8.9355E-4	0.01851	0.03555	0.00245
S5_7303774	-3.8775E-2	-8.6886E-3	-3.7803E-2	0.00433	-4.2042E-3
S5_7365553	-2.0575E-2	0.03359	0.01211	-1.8845E-2	0.05734
S5_7381866	-4.9138E-2	-2.3299E-2	-4.035E-2	-1.5292E-3	-4.8738E-3
S5_7826825	-3.7549E-2	0.0487	-1.5966E-2	-4.4377E-3	-5.2055E-3
S5_8051362	0.00153	0.00467	8.7259E-4	-6.1849E-3	0.0021
S5_8279130	0.00151	-6.4258E-3	0.03274	-9.0503E-3	0.06055
S5_8279134	0.00136	-4.8068E-3	0.03069	-8.6072E-3	0.06156
S5_8383168	-3.7005E-2	-2.0183E-2	-4.269E-2	0.01067	0.01222
S5_8443362	0.02844	0.01302	-1.837E-2	-1.389E-3	0.0271
S5_8443364	0.02824	0.01371	-1.9331E-2	-4.0087E-3	0.02663
S5_8443366	0.02907	0.01282	-2.0928E-2	-3.6349E-3	0.02747
S5_8443369	0.028	0.01132	-1.8853E-2	-3.6504E-3	0.02354
S5_8443370	0.02831	0.01155	-1.8693E-2	-3.4102E-3	0.0241
S5_8498653	-4.2689E-4	0.00191	0.0102	-1.2396E-2	-2.8828E-3
S5_8516753	0.02795	0.0101	-3.4129E-2	0.0191	0.01686
S5_8591175	-3.7075E-2	0.00477	-2.262E-2	0.04159	0.01874
S5_8711777	0.00325	6.9334E-4	0.01436	0.00375	-1.2432E-2
S5_8711779	0.00368	1.4418E-4	0.0134	0.00506	-1.4182E-2
S5_8711781	0.00299	-1.4217E-3	0.01361	0.005	-1.7505E-2
S5_8738291	-1.7558E-3	-1.152E-2	0.01415	-2.0735E-2	0.00835
S5_8774788	-4.6636E-2	0.00575	-1.6931E-2	0.0472	-6.3922E-4
S5_9243695	0.00199	0.04785	-2.2931E-2	-5.7844E-3	0.01639
S5_9243697	0.00179	0.04818	-2.204E-2	-8.4065E-3	0.01428
S5_9243781	0.00182	0.05053	-2.9677E-2	-1.6483E-2	0.02062
S5_9285192	-2.3863E-2	0.03553	-1.1428E-2	-2.2557E-3	-3.4719E-3
S5_9781141	-1.8392E-2	0.02734	-7.1857E-3	-4.7444E-3	-5.1599E-3
S5_9807432	0.02982	-7.9394E-3	-3.8096E-2	0.00797	0.01274
S5_9807454	0.00911	-3.2509E-3	-3.1191E-3	-4.8533E-3	0.01349
S5_9874256	0.00772	-5.3869E-3	-2.6651E-3	0.01507	-1.7165E-2
S5_9874261	0.0066	-6.2376E-3	-3.7749E-3	0.01439	-1.5967E-2
S5_9874262	0.00642	-6.1465E-3	-2.9991E-3	0.01426	-1.5125E-2
S5_9874264	0.00722	-6.2742E-3	-2.7865E-3	0.01382	-1.6166E-2
S5_9874267	0.00729	-7.5943E-3	-3.5291E-3	0.0199	-1.5303E-2
S5_9874268	0.00771	-7.0215E-3	-3.2889E-3	0.01976	-1.5126E-2
S5_9874269	0.00736	-7.4508E-3	-3.1788E-3	0.01917	-1.5299E-2
S5_9874270	0.00738	-7.2346E-3	-3.7936E-3	0.01798	-1.587E-2
S5_9874271	0.00728	-7.7606E-3	-4.2652E-3	0.02012	-1.3375E-2
S5_9874384	0.03136	-1.3699E-3	-4.3752E-2	0.01005	0.00729
S5_9874437	0.00476	0.00626	0.04005	0.00142	0.02128
S5_9958147	-2.5369E-2	0.0437	0.01006	0.0043	0.00653
S5_9958152	-1.967E-2	0.03177	-4.2033E-3	-3.7656E-3	-7.2367E-3
S5_9958156	2.6417E-4	0.00938	0.02504	0.00943	9.4956E-4
S5_10044119	-3.976E-2	-1.9086E-2	-1.2284E-2	-1.9377E-2	0.01559
S5_10044123	-3.9654E-2	-1.8068E-2	-1.2067E-2	-1.9264E-2	0.0151
S5_10044126	-3.8926E-2	-1.7983E-2	-1.0958E-2	-1.8741E-2	0.01588
S5_10540511	-5.6159E-3	-2.0593E-2	-8.1207E-3	0.00187	-6.0962E-3
S5_10540725	-2.9337E-2	0.00893	-2.0763E-2	0.00323	-9.1628E-3
S5_10862346	0.00356	6.1985E-4	0.036	-2.8844E-3	0.05546
S5_10862422	-2.0711E-3	0.01631	0.04452	0.00207	0.0539
S5_11619128	0.00193	0.00789	0.03903	0.01631	0.0079
S5_12593561	0.00235	0.00419	0.00439	-1.8878E-3	0.00167
S5_12593562	-2.3055E-3	0.00679	0.0013	0.00337	0.00132
S5_12593563	9.2509E-4	0.00796	-2.6642E-4	-4.7478E-3	0.00744
S5_12593564	3.8966E-4	0.01	0.00272	-8.0259E-3	0.00999
S5_12593565	0.00167	0.01181	9.0181E-4	0.0023	0.01036
S5_13108258	0.00916	0.00281	0.0326	-8.6051E-3	0.04732
S5_13108292	0.00617	-1.5418E-3	0.02524	-8.6441E-3	0.04297
S5_13864921	-3.0053E-2	-1.0552E-2	-2.9515E-2	-1.5431E-2	0.0315
S5_13900770	-1.3427E-2	-3.6813E-2	-1.0492E-2	0.0068	-1.0891E-2
S5_13900781	-5.3818E-2	-1.9373E-2	-2.5957E-2	-8.2916E-3	0.005
S5_14276895	-9.8353E-3	-5.227E-2	-2.7583E-2	-9.085E-6	0.0124
S5_14745637	0.00224	-4.546E-3	0.00286	-1.0473E-2	-2.8279E-3
S5_14745639	2.4721E-4	-2.3568E-3	0.00446	-1.2063E-4	-8.726E-3
S5_14900468	0.00319	0.00377	0.00456	0.0424	0.02851
S5_14900542	0.00362	0.00552	-2.5701E-3	0.03749	0.03172
S5_14900586	0.00285	0.00694	0.00139	0.04034	0.02742
S5_14900587	0.00216	0.00678	8.296E-4	0.03614	0.02772
S5_14900589	0.00231	0.0073	0.00101	0.03593	0.02767
S5_14900592	0.00402	0.00562	0.00323	0.03308	0.02653
S5_14900614	0.00301	0.00543	0.0065	0.03755	0.02239
S5_14933592	-4.7455E-2	-1.192E-2	-3.2724E-2	-6.8182E-3	0.00567
S5_14933595	-4.9886E-2	-1.9252E-2	-3.7018E-2	-4.904E-3	0.00447
S5_14933616	-4.7527E-2	-1.3251E-2	-2.8894E-2	-2.316E-3	0.00594
S5_14933652	0.00419	-1.3701E-2	0.03359	6.6253E-4	0.04277
S5_14933682	0.00772	1.4944E-4	0.03676	-1.3151E-3	0.04596
S5_14998903	0.00577	-3.1062E-2	0.00602	-4.8823E-2	0.06392
S5_14998922	-3.6148E-2	0.02456	-7.072E-3	0.04934	-6.0493E-4
S5_14998926	0.02418	-1.1943E-3	-2.5419E-2	0.0165	0.01476
S5_15004664	-3.7329E-2	0.02437	0.03019	0.00654	0.03517
S5_15004707	-4.1185E-2	0.02455	0.02322	0.00885	0.04701
S5_15004723	-3.8645E-2	0.02548	0.02498	0.00152	0.04339
S5_15377409	-2.4363E-3	0.0112	0.03055	0.02348	-4.2899E-3
S5_15377481	0.02904	0.00886	-2.2856E-2	0.00506	0.00423
S5_15381192	-5.9009E-3	-2.6001E-2	-1.3079E-2	0.0151	-4.8983E-3
S5_15384235	-6.8819E-3	-2.604E-2	0.04098	-1.2655E-2	0.0521
S5_15384358	-7.1824E-3	-2.0462E-2	-6.5446E-3	0.00486	-1.5082E-2
S5_15473158	-4.5672E-4	0.0096	0.03671	0.00392	0.02336
S5_15473161	-1.037E-3	0.00863	0.03728	0.00682	0.02544
S5_15473171	-1.1452E-3	0.01684	0.04111	0.01076	0.03045
S5_15473207	0.00509	0.00402	0.03324	-7.544E-3	0.01636
S5_15473275	-3.5565E-2	0.01146	-2.2755E-2	0.0083	-1.0584E-2
S5_15502520	0.00196	7.1303E-4	0.00311	0.00105	-4.2218E-3
S5_15503992	-2.3762E-2	0.0198	-1.3427E-2	-6.8286E-3	-8.0893E-3
S5_15504000	-2.2615E-2	0.02041	-1.3462E-2	-5.5329E-3	-5.4636E-3
S5_15504001	-2.2357E-2	0.02014	-1.3132E-2	-5.3318E-3	-5.8386E-3
S5_15504020	-1.5055E-2	0.01272	-4.5544E-3	-6.9792E-3	-8.8456E-3
S5_15504021	-1.553E-2	0.01334	-4.8215E-3	-7.6424E-3	-8.9513E-3
S5_15504022	-1.553E-2	0.01334	-4.8215E-3	-7.6424E-3	-8.9513E-3
S5_15504027	-1.6867E-2	0.01559	-6.1635E-3	-7.0745E-3	-8.1161E-3
S5_15823728	-1.9363E-2	0.01058	-1.8033E-2	-4.3419E-3	0.01247
S5_15823750	-3.7598E-3	-1.2123E-2	-2.032E-2	-5.7127E-3	0.01656
S5_15823771	0.01798	-9.1058E-3	-1.7414E-2	0.01267	9.614E-4
S5_15823776	0.01589	-1.0322E-2	-2.0092E-2	0.01623	0.00805
S5_15823832	-2.3814E-2	0.03244	-1.1351E-2	-4.7797E-3	-5.9535E-3
S5_15823836	-2.2841E-2	0.03271	-1.0805E-2	-2.9302E-3	-5.2267E-3
S5_15823843	0.00513	-1.2223E-2	-5.8105E-4	2.3609E-4	0.0062
S5_15823857	0.00408	-1.3047E-2	-3.4461E-3	0.00137	-3.5094E-3
S5_15823858	-2.3181E-2	0.03392	-9.783E-3	-3.1387E-3	-5.9214E-3
S5_15823865	-1.901E-3	0.00117	0.02229	-3.0836E-3	0.03085
S5_15823883	-1.9007E-2	0.02162	-9.6601E-4	-2.0739E-2	0.04526
S5_15845864	5.8658E-4	0.00952	0.03865	-2.0065E-3	0.03129
S5_15845865	6.7466E-4	0.00946	0.03973	-3.1187E-3	0.03185
S5_15990800	-1.1336E-2	-5.1859E-2	-6.8568E-3	-1.7323E-2	0.02496
S5_15990814	-1.0803E-2	-4.1246E-2	-4.8338E-3	-9.6103E-3	0.01093
S5_15990823	-1.1421E-2	-4.4581E-2	-6.8813E-3	-1.1454E-2	0.01555
S5_16147635	0.03059	0.0086	-2.616E-2	0.01799	0.02084
S5_16147677	-3.5408E-2	0.03599	0.01535	0.03943	0.02396
S5_16147679	-3.5622E-2	0.03623	0.0193	0.03772	0.02456
S5_16147697	-3.4486E-2	0.04795	0.0266	0.0368	0.01508
S5_16291519	0.00755	-1.6975E-2	0.01633	-5.9196E-3	0.04379
S5_16291527	0.00703	-1.8496E-2	0.01391	-3.9782E-3	0.04077
S5_16677257	-3.6492E-2	0.00969	-1.9682E-2	-1.5946E-4	-2.3192E-3
S5_16677259	-3.6542E-2	0.00951	-2.0065E-2	-4.5713E-4	-2.3154E-3
S5_16677261	-3.7332E-2	0.00895	-1.9317E-2	0.0015	0.00128
S5_16677264	-3.9001E-2	0.00634	-2.5609E-2	0.00135	0.00952
S5_16677272	-4.0242E-2	0.00853	-2.8647E-2	-4.206E-3	0.01394
S5_16677294	-4.0873E-2	0.00431	-2.4957E-2	7.0186E-4	0.01366
S5_16677328	-2.7071E-2	0.01876	-1.4238E-2	2.5296E-4	-8.8936E-3
S5_16677333	-2.9307E-2	0.01767	-1.8078E-2	0.00219	-6.4628E-3
S5_16677334	-3.0696E-2	0.01598	-1.8276E-2	0.00257	-6.4144E-3
S5_16677335	-3.0051E-2	0.01665	-1.9024E-2	0.00234	-5.1554E-3
S5_16677368	-3.2222E-2	0.02123	-1.984E-2	0.00469	-7.1946E-3
S5_16677390	-2.3334E-2	0.02017	-1.197E-2	-3.6944E-4	-7.5056E-3
S5_16677436	-2.4906E-2	0.00239	-7.8037E-3	-1.0606E-2	-4.4433E-3
S5_16817161	5.7783E-4	2.1545E-4	0.00953	-3.8301E-4	-1.1791E-2
S5_16820472	-3.9824E-3	-1.7452E-2	0.00186	0.03461	0.00867
S5_16820499	0.00499	-7.2312E-3	6.3545E-4	-7.8062E-4	0.01054
S5_16820513	0.00383	-1.7031E-2	-3.2141E-3	0.02783	0.02756
