Trait	Eigenvector1	Eigenvector2	Eigenvector3	Eigenvector4	Eigenvector5
S2_12960655	0.02346	0.0272	-9.0203E-3	-3.9302E-4	-3.5458E-2
S2_12960660	0.0234	0.02616	-1.0735E-2	-1.6244E-3	-3.3547E-2
S2_12993679	-2.4166E-3	-1.1548E-3	-2.709E-3	-1.8347E-2	-1.4675E-3
S2_12993681	-2.6557E-3	8.6871E-5	-3.206E-3	-2.0011E-2	-3.404E-4
S2_12993683	-2.341E-3	-2.4134E-4	-4.5155E-3	-1.7639E-2	8.1522E-4
S2_12993692	0.01366	0.01704	0.01928	0.00726	-9.588E-3
S2_13002874	0.00553	0.00448	-4.8393E-2	0.01	-1.9113E-2
S2_13168495	9.0295E-4	0.00103	3.0556E-4	0.00919	-1.0524E-2
S2_13168496	-4.1089E-3	-8.7446E-3	0.00448	-1.2332E-2	0.01578
S2_13168522	-4.9394E-4	9.1891E-4	-6.787E-3	-3.9839E-3	0.00621
S2_13177084	0.02736	0.02948	-2.7726E-2	0.00365	-2.5956E-2
S2_13182225	0.02289	0.0247	-2.3993E-2	-8.4898E-3	-2.1596E-2
S2_13350377	-2.1259E-4	-1.6658E-2	0.00443	0.00275	0.01157
S2_13383307	0.00711	-3.2218E-2	0.01005	0.00115	-3.2651E-3
S2_13383456	0.01185	-2.0338E-2	-2.5296E-2	-8.3107E-3	-1.9492E-2
S2_13413040	0.00667	5.0009E-4	-3.2331E-2	0.01616	-2.2673E-2
S2_13413161	0.00692	0.0053	-4.2197E-2	0.00309	-2.5611E-2
S2_13575757	0.00136	0.00114	0.00526	0.01199	-3.9033E-3
S2_13741702	0.00164	-2.1742E-3	-5.9674E-3	-3.2929E-3	-8.8214E-4
S2_13788650	0.01149	0.01513	0.01353	0.00147	0.00491
S2_13885644	0.01935	-1.7916E-3	0.02471	-1.2594E-2	-1.1173E-2
S2_14043626	0.00997	-1.8892E-2	0.01459	-5.3729E-3	-8.9765E-3
S2_14143636	0.0059	-2.6355E-2	0.00782	-9.7937E-3	-4.0358E-3
S2_14174356	0.01436	0.021	0.01697	3.6274E-4	0.00265
S2_14223314	0.02416	-2.5287E-3	0.02889	-6.6191E-3	0.00147
S2_14226482	0.01945	-3.8709E-3	0.02275	-2.8599E-3	-2.8673E-3
S2_14244936	7.9917E-4	8.7486E-4	-4.2159E-3	-1.5152E-2	0.00923
S2_14265528	0.00854	-2.3249E-2	0.01182	-4.7508E-3	-8.833E-3
S2_14265649	0.01355	0.01358	0.01567	0.00806	-2.542E-3
S2_14277571	0.0109	-1.7409E-2	-2.4949E-2	0.01053	0.01073
S2_14277573	0.01107	-1.7264E-2	-2.4791E-2	0.0131	0.01023
S2_14277706	0.01167	-2.2515E-2	-2.4171E-2	0.0057	0.01248
S2_14277724	0.01293	-2.1881E-2	-2.8879E-2	0.00755	0.01414
S2_14277727	0.01288	-2.1397E-2	-2.8865E-2	0.00636	0.0145
S2_14309551	0.00625	0.00423	-4.033E-2	0.01277	0.01338
S2_14309556	0.01587	-2.8077E-2	-2.7823E-2	0.00655	0.00925
S2_14309560	0.01715	-2.6047E-2	-3.1951E-2	0.00933	0.00632
S2_14309615	0.01572	-2.8501E-2	-2.6432E-2	0.02598	0.00381
S2_14309643	0.01617	-1.9948E-2	-3.3143E-2	0.01334	0.02366
S2_14309654	0.01718	-1.8831E-2	-3.2961E-2	0.01347	0.02498
S2_14522558	-4.5405E-4	-2.1452E-4	0.00779	0.0234	-6.1359E-3
S2_14532792	0.00864	-3.5909E-2	0.0099	-1.1176E-2	-7.5099E-3
S2_14534462	0.00534	0.00308	0.00779	0.0011	0.01572
S2_14597535	0.00153	-2.6171E-3	0.00288	0.01241	-8.7858E-3
S2_14597537	6.451E-4	-2.5178E-3	0.00328	0.02085	-6.7542E-3
S2_14597567	7.9275E-4	0.00348	-7.308E-3	-4.5949E-2	0.01564
S2_14631893	0.01405	-1.7102E-2	-3.4949E-2	-8.0118E-3	-2.7232E-2
S2_14774770	0.012	0.01634	0.01493	0.00103	0.00141
S2_14774772	0.01264	0.01624	0.01339	0.002	0.0029
S2_14775138	0.01231	0.01808	0.01514	0.00392	1.5013E-4
S2_14775158	0.01292	0.01868	0.01652	0.00545	-4.0703E-3
S2_14775171	0.01162	0.0159	0.01514	0.01071	-4.2674E-3
S2_14851731	0.01839	0.02649	0.02154	4.3847E-4	-2.4223E-3
S2_14851747	0.0244	0.03064	-2.7363E-2	0.00728	-2.3694E-2
S2_14892115	0.01819	0.02462	0.02067	0.00493	-1.7213E-3
S2_14899683	0.02776	-6.671E-3	-2.1099E-2	-2.1419E-2	-1.7199E-2
S2_14981947	0.03081	-1.0054E-3	-2.4974E-2	-1.1701E-2	-2.2342E-2
S2_14981977	0.02843	-1.474E-4	-2.2331E-2	-1.5183E-2	-1.0162E-2
S2_14982018	0.02919	0.00361	-1.142E-2	-2.6265E-3	-1.2522E-2
S2_15050160	0.01967	0.02206	-1.4339E-2	0.00444	-2.2301E-2
S2_15168378	0.03014	0.00798	-1.4082E-2	-4.3425E-2	0.01131
S2_15168382	0.03023	0.0035	-1.3182E-2	-4.1556E-2	0.01089
S2_15168383	0.02993	0.00439	-1.3451E-2	-4.2132E-2	0.01111
S2_15169398	0.02672	-4.7499E-3	-2.2273E-2	-4.9993E-3	-2.2403E-2
S2_15169414	0.02499	-6.2375E-3	-1.2273E-2	-3.9707E-3	-3.1273E-2
S2_15169422	0.02596	-4.999E-3	-1.5373E-2	-8.6188E-3	-2.9322E-2
S2_15169493	0.02527	-4.0559E-3	-1.1796E-2	-7.1765E-3	-2.6247E-2
S2_15171111	-3.201E-3	0.00359	-2.6343E-4	-1.1864E-2	0.01096
S2_15171222	0.03357	-7.5186E-3	-1.6308E-2	-3.3586E-3	-2.4516E-2
S2_15197504	0.02881	-6.1644E-3	-1.1703E-2	-3.0338E-2	-1.1019E-2
S2_15320805	0.02188	3.5254E-4	-1.308E-2	-1.1093E-2	-2.7928E-2
S2_15320885	0.01597	0.02426	0.021	0.00195	-7.9357E-3
S2_15320890	0.01486	0.02304	0.0209	0.00452	-1.009E-2
S2_15449654	0.01632	-2.8121E-2	-3.1817E-2	-7.6164E-3	-2.8563E-2
S2_15472899	0.01336	-2.5705E-2	-3.3694E-2	-1.177E-2	-2.0086E-2
S2_15479493	0.01667	-3.1881E-2	-3.13E-2	0.00839	-2.716E-2
S2_15557614	0.01726	0.02264	0.02332	-3.5869E-3	-8.0002E-3
S2_15593955	0.00356	-2.3681E-2	0.00614	-2.0797E-3	-1.7778E-3
S2_15635227	0.01912	0.02511	0.02693	-5.1509E-3	-9.4254E-3
S2_15647916	0.00237	3.126E-4	0.01003	0.03843	-9.4014E-3
S2_15781747	0.02191	-7.9282E-4	-1.2653E-2	-2.054E-2	-9.2426E-3
S2_15785148	-1.5499E-3	0.0051	0.00153	-1.2841E-2	0.0143
S2_15795583	0.01371	-2.4174E-2	-3.2418E-2	-4.5791E-3	-4.1208E-2
S2_15815015	0.01179	0.01389	0.01328	0.00351	3.9172E-4
S2_15815040	0.01261	-2.1026E-2	-3.2442E-2	6.035E-4	-1.7717E-2
S2_15815060	0.01091	0.01305	0.01118	0.00834	4.2657E-4
S2_15871606	4.156E-4	-5.2029E-3	0.00151	0.01564	-1.1021E-2
S2_15891591	0.01455	-2.8358E-2	-3.5501E-2	-5.5295E-4	-3.2047E-2
S2_15891608	0.01261	-2.5936E-2	-2.8984E-2	0.00585	-3.1711E-2
S2_15891712	0.01595	-2.3779E-2	-3.678E-2	-4.8567E-3	-3.9414E-2
S2_15891832	0.01227	-2.83E-2	-3.0047E-2	0.00151	-2.1762E-2
S2_15921070	0.00757	-2.5443E-2	0.00711	0.00134	-1.5196E-3
S2_15928226	-4.0752E-4	-8.4727E-3	0.00316	-1.6205E-2	0.03306
S2_15976944	0.031	0.01501	-1.5134E-2	-2.2734E-2	-2.9642E-2
S2_15981194	0.01579	-2.6527E-2	-3.215E-2	-6.3244E-3	-2.8413E-2
S2_15981564	0.016	-2.9032E-2	-3.457E-2	-2.4613E-3	-4.7735E-2
S2_15981595	0.00573	-4.115E-3	0.01302	0.00206	0.00376
S2_16012275	0.00707	0.00342	-3.8676E-2	0.0078	-2.2453E-2
S2_16012281	0.00782	0.00341	-4.1161E-2	0.01126	-1.9764E-2
S2_16130568	0.01383	-2.563E-2	-3.9143E-2	0.00235	-1.8186E-2
S2_16260117	0.00709	-2.8361E-2	0.00824	-5.2026E-4	-5.4131E-3
S2_16337212	-5.3429E-3	-1.9336E-2	0.0065	0.03661	-1.1701E-2
S2_16337213	-4.551E-3	-1.3802E-2	0.00623	0.03137	-1.3083E-2
S2_16366208	0.00589	-2.5932E-2	0.00851	-3.9121E-3	-5.8719E-3
S2_16366264	0.00508	-2.656E-2	0.00784	-1.3826E-3	-8.1886E-3
S2_16450715	0.02957	-9.3477E-5	-7.6582E-3	-2.2444E-2	-2.389E-2
S2_16450863	0.0315	0.0027	-1.5624E-2	-3.3109E-2	-1.4112E-2
S2_16475707	0.03858	-4.2052E-3	-1.392E-2	-8.0375E-3	-2.9755E-2
S2_16558466	0.00254	0.00131	-3.7198E-3	-5.5365E-3	0.00966
S2_16590884	-4.9214E-3	-1.5183E-2	0.00606	0.02263	-2.2074E-3
S2_16590896	-6.3028E-3	-2.0139E-2	0.00473	0.01829	0.0059
S2_16590901	-4.214E-3	-1.0586E-2	0.00416	0.0201	-4.8753E-3
S2_16698204	0.02286	-9.8428E-3	0.02948	-1.6863E-2	0.0035
S2_16774463	0.0108	-2.5804E-2	-3.0381E-2	-1.1229E-2	-2.0207E-2
S2_16914910	0.01978	0.02674	0.02683	-3.4262E-3	-4.3728E-3
S2_16919591	0.00667	-2.6616E-2	0.00679	-1.1046E-2	-5.839E-3
S2_16945135	0.00671	-2.836E-2	0.0078	-6.6922E-3	-6.3524E-3
S2_16945201	0.00758	-2.9322E-2	0.0079	-8.915E-3	-5.9399E-3
S2_16945245	0.0332	-9.8158E-3	-1.1946E-2	-1.2561E-2	-2.583E-2
S2_17000589	0.02321	-1.4678E-3	-1.0352E-2	-1.0559E-2	-1.66E-2
S2_17136358	0.02187	-8.605E-3	0.02352	-5.8565E-3	0.0027
S2_17139277	0.02596	-2.1004E-3	-1.0994E-2	-2.8144E-2	-2.1708E-2
S2_17139400	0.00163	0.00214	-1.4792E-2	-1.2454E-2	0.0072
S2_17141171	0.02296	-3.0105E-3	0.03038	-1.7529E-2	0.00863
S2_17141186	0.02477	-7.8328E-3	0.03368	-2.1066E-2	0.00947
S2_17141379	0.02135	-1.3205E-3	0.02939	-1.4019E-2	7.19E-4
S2_17141396	0.00643	0.00377	-4.2506E-2	-1.2491E-3	-3.6099E-2
S2_17261943	0.01807	0.02156	0.02594	0.00174	-1.005E-2
S2_17270188	0.01961	0.02756	0.02576	-8.8756E-4	-7.0824E-3
S2_17270212	0.00598	6.3162E-4	-3.6309E-2	0.01454	-2.333E-2
S2_17270528	-2.6057E-4	-4.2384E-3	-9.2827E-3	-7.4552E-3	-8.9674E-4
S2_17364397	0.02836	0.02057	4.9767E-4	-7.6838E-3	-1.1769E-2
S2_17460122	0.00827	-9.4349E-4	-4.2106E-2	0.01194	-3.0845E-2
S2_17709266	0.03264	-1.3213E-2	-1.7308E-2	0.00525	-2.4706E-2
S2_17711077	0.0253	-2.5247E-2	-1.6391E-2	0.01742	-4.1606E-2
S2_17711113	0.0214	-2.7512E-2	0.0307	-1.0724E-2	-5.1611E-3
S2_17711114	0.02247	-2.5149E-2	0.03115	-1.2706E-2	-6.735E-3
S2_17711289	0.02339	-1.9776E-2	0.03465	-9.4649E-3	-4.43E-3
S2_17711336	0.02183	0.02238	-3.6195E-2	-2.2997E-3	-1.701E-2
S2_17711382	0.0088	0.00464	-5.3292E-2	0.00891	-2.1082E-2
S2_17711412	0.01064	0.0161	0.01191	-1.1332E-2	0.00891
S2_17734381	0.00633	0.00229	-4.6005E-2	-2.6188E-3	-3.2648E-2
S2_17734449	0.00704	0.00397	-4.173E-2	0.0059	-2.4144E-2
S2_17778530	0.00281	-7.0278E-3	0.02069	0.04609	-1.3003E-2
S2_17778558	2.877E-4	0.00234	-3.2542E-3	-9.4305E-3	8.6466E-4
S2_17895723	-1.3669E-3	-4.9014E-3	-7.8795E-4	0.03933	-6.4345E-3
S2_17895804	0.02838	-1.2524E-3	-1.3239E-3	-1.3906E-2	-1.7247E-2
S2_17895806	0.02836	-2.7943E-3	-6.1082E-4	-1.2908E-2	-1.3925E-2
S2_17946965	0.01868	-6.0578E-3	-1.3324E-2	-4.2139E-3	-2.6961E-2
S2_18046214	6.725E-4	-6.8555E-3	0.01022	0.04	-4.8765E-3
S2_18067725	0.01728	1.9499E-4	0.02103	-1.1064E-3	0.00131
S2_18081509	0.0068	0.00297	-4.1199E-2	0.01231	-1.8807E-2
S2_18136280	0.01154	-2.4561E-2	-3.0632E-2	-4.3435E-3	-8.6183E-3
S2_18225949	0.00772	-3.3595E-2	0.00779	-4.6351E-3	0.0068
S2_18225953	0.01769	0.0271	0.02334	-3.2824E-4	-6.504E-3
S2_18225984	0.01651	0.02482	0.02193	-1.6478E-3	-3.9669E-3
S2_18225986	0.01645	0.02551	0.0219	-8.2915E-4	-6.642E-3
S2_18225996	0.01574	0.02662	0.02194	-1.1002E-3	-5.6802E-3
S2_18225997	0.01619	0.02748	0.02252	-2.2951E-3	-5.8791E-3
S2_18226074	0.01285	0.02118	0.01941	-3.9621E-3	-4.6715E-3
S2_18330255	0.00757	-2.9529E-2	0.00824	9.6771E-4	-1.2786E-3
S2_18330256	0.00756	-3.0781E-2	0.00855	3.575E-4	-1.3695E-3
S2_18330257	0.00777	-3.1777E-2	0.00814	5.5853E-5	-4.6406E-4
S2_18357666	-3.1872E-3	0.00284	-1.6789E-2	-4.9764E-2	0.02232
S2_18357694	-3.216E-3	-3.1811E-3	0.00232	0.0129	-9.7803E-3
S2_18357695	-4.0817E-3	-7.8158E-6	0.0023	0.01861	-7.6808E-3
S2_18538271	0.02432	-9.3044E-3	-1.4424E-2	-1.7288E-2	-5.8689E-3
S2_18626687	0.00618	6.2742E-4	0.02151	0.04368	-6.8002E-3
S2_18626700	0.00224	-1.3744E-3	0.00827	0.03579	-5.6064E-4
S2_18651214	0.0019	0.00155	0.00123	0.01066	-2.9406E-3
S2_18672220	-1.8838E-3	-1.5508E-3	6.8656E-4	0.00373	0.00375
S2_18755193	0.02067	-8.0276E-3	-5.5163E-3	-2.3094E-2	-1.6254E-2
S2_18799732	0.01164	0.01788	0.01588	-3.382E-3	-3.1689E-3
S2_19003518	0.0245	-5.6576E-3	0.03104	-1.221E-2	0.00329
S2_19061355	0.01412	-1.218E-2	-1.6031E-2	-3.4938E-3	-1.5637E-2
S2_19152572	0.0257	-9.133E-3	-9.9345E-3	-6.3216E-4	-2.308E-2
S2_19160440	-6.2893E-4	-3.4381E-3	-5.8033E-4	-4.0317E-3	7.467E-4
S2_19165544	0.0068	4.1413E-4	-2.8817E-2	0.00766	-2.0691E-2
S2_19442093	0.00543	-1.237E-4	-3.1492E-2	0.01547	-2.5856E-2
S2_19483638	0.03036	0.00117	-5.8771E-3	-1.3879E-2	-2.7319E-2
S2_19483698	0.02794	0.00702	-3.558E-4	-6.4796E-3	-2.3865E-2
S2_19483775	0.0296	0.00379	4.2097E-4	-9.3079E-3	-2.6272E-2
S2_19502155	0.01991	0.02236	0.02688	-6.7694E-3	0.00194
S2_19502163	0.02066	0.02191	0.02721	-6.3664E-3	-2.1225E-3
S2_19531332	0.03445	-1.3928E-3	-1.1016E-2	-1.9389E-2	-3.1619E-2
S2_19538670	0.02658	0.03134	-1.2976E-2	-1.1309E-3	-2.2141E-2
S2_19543146	0.00177	-5.803E-3	-4.8021E-4	0.00429	6.6389E-5
S2_19636885	0.00677	-1.7918E-2	0.0079	0.00246	-1.2066E-3
S2_19636896	0.00568	-2.2469E-2	0.00799	0.00647	-6.9229E-5
S3_16711	0.01914	-2.1198E-2	-1.1905E-2	0.00214	0.02622
S3_39072	0.01914	0.01899	-2.0178E-4	0.01202	0.00942
S3_193362	1.9636E-4	0.00162	-9.431E-3	-3.9779E-2	0.01125
S3_193363	4.207E-4	0.00174	-6.3351E-3	-3.3919E-2	0.00313
S3_212998	0.02972	-2.6378E-3	0.00322	-5.8173E-3	0.02526
S3_304406	0.01251	0.01138	0.01385	0.00481	-1.8458E-3
S3_368561	0.01761	0.02502	0.02064	3.0396E-4	-5.955E-3
S3_368599	0.01668	0.02326	0.02235	0.0017	-1.1158E-2
S3_368625	0.01687	0.02205	0.02167	0.00327	-1.1665E-2
S3_368645	0.01503	0.02303	0.0187	0.00156	-9.4997E-3
S3_464147	0.00488	-2.2382E-2	0.00647	-3.2232E-3	-4.7735E-3
S3_481494	0.0023	-4.9788E-3	0.00242	0.00846	-4.869E-3
S3_487326	0.01592	-1.753E-2	0.02403	-1.9046E-2	0.01189
S3_511395	0.02676	-9.7754E-3	0.03505	2.9905E-4	0.00738
S3_525143	0.01005	0.01262	0.01022	0.00375	-7.7801E-3
S3_526732	-9.5385E-3	0.00225	-1.8915E-2	-1.033E-2	0.01897
S3_526754	0.02317	0.00673	0.02605	-6.2945E-3	-3.5002E-3
S3_543232	0.02185	-6.8748E-3	0.03237	-7.0053E-3	-1.2886E-2
S3_543279	0.01196	0.01644	0.01688	0.00453	-9.6105E-3
S3_588426	0.02241	1.1056E-4	0.00155	0.00888	0.0157
S3_588540	0.02844	-7.8855E-3	0.00253	0.00332	0.02865
S3_600945	0.02307	4.8297E-4	-6.4269E-3	-3.8655E-3	0.01274
S3_696500	0.0225	-7.9575E-3	0.03068	-4.1544E-3	-6.6184E-3
S3_696510	0.02234	-4.8992E-3	0.03038	-4.5492E-3	-5.9464E-3
S3_696547	0.0217	-5.0332E-3	0.02863	-2.0925E-2	-1.8815E-4
S3_696573	0.02003	-4.5621E-4	0.0259	-1.9129E-2	0.00877
S3_814954	0.0012	-3.8928E-3	8.2877E-4	0.00368	0.00208
S3_916892	-1.3215E-3	-8.4248E-3	0.00494	0.02094	-2.6433E-3
S3_916893	-3.8699E-5	-9.5996E-3	0.00318	0.01616	-1.3936E-3
S3_916894	1.5711E-4	-8.3697E-3	0.00538	0.01331	-7.9615E-3
S3_1040243	-2.1645E-3	-1.1542E-2	-3.6462E-3	0.00229	-6.9132E-3
S3_1114039	0.01308	0.01206	-2.464E-2	0.02707	0.02127
S3_1139195	0.00217	3.9843E-5	0.00306	0.00682	-4.4596E-3
S3_1167649	0.02068	0.02937	0.02826	0.00287	-9.0662E-3
S3_1167712	-5.1787E-3	0.00168	-4.2461E-4	-9.8529E-3	0.01144
S3_1167719	-4.5759E-3	0.00272	-5.8512E-4	-6.5206E-3	0.01079
S3_1168346	0.02589	0.03211	-6.5057E-3	0.02262	0.01143
S3_1168462	0.02277	0.02988	-9.8161E-3	0.01828	0.01456
S3_1227372	0.01045	-3.6096E-2	0.01163	-5.1071E-3	-3.6628E-3
S3_1314188	0.01464	0.01909	-9.3955E-3	0.01141	0.00791
S3_1362222	-3.2547E-3	-1.3294E-3	0.00112	-1.1341E-2	0.00878
S3_1491206	0.02907	-2.0683E-3	0.00386	-6.3128E-3	0.02478
S3_1615294	0.00751	-3.5126E-2	0.00989	-6.4988E-3	-1.3181E-3
S3_1615335	0.00782	-3.0827E-2	0.01268	-4.866E-3	-7.4783E-3
S3_1615396	0.0084	-2.9005E-2	0.01134	-7.0556E-3	-2.1662E-3
S3_1696455	0.01297	-2.8149E-2	0.0147	-1.4992E-2	-2.3161E-3
S3_1696587	0.01186	-3.774E-2	0.01164	-2.475E-2	0.01427
S3_1824498	0.00524	-2.3941E-2	0.008	-3.8905E-3	-3.7176E-3
S3_1869804	0.00506	-2.9248E-2	0.00929	0.00153	9.8455E-4
S3_1948812	-1.2414E-3	0.00143	3.8954E-4	-4.871E-3	0.01324
S3_1948838	3.407E-4	-5.0342E-3	-9.1327E-3	-4.2076E-3	0.0143
S3_2020880	0.00289	0.00439	1.7394E-4	0.00481	0.00275
S3_2114304	0.01546	0.02005	0.02084	0.00407	-1.3141E-2
S3_2114328	0.01673	0.0206	0.01826	0.00635	-6.439E-3
S3_2117507	0.01325	0.02333	0.01792	0.00263	-6.8676E-3
S3_2557455	0.01648	-1.6894E-2	-1.5689E-2	0.00685	0.03786
S3_2582493	0.03063	-2.9831E-3	0.00959	0.00602	0.01575
S3_2586013	-3.6727E-3	0.00369	-1.4803E-2	-3.7506E-2	0.01071
S3_2586976	0.01855	-1.9422E-2	-1.5766E-2	0.00746	0.03406
S3_2586987	0.01452	-2.7755E-2	-1.9614E-2	0.00624	0.02687
S3_2605486	0.01697	-2.6383E-2	-5.837E-3	-1.4579E-3	0.02579
S3_2605487	0.01784	-2.4837E-2	-5.2352E-3	-3.4655E-3	0.0261
S3_2605568	0.03176	-8.3757E-3	0.00278	0.00794	0.01717
S3_2615525	0.03001	0.00136	0.00974	0.0077	0.01303
S3_2615558	0.02907	-4.7962E-3	0.00621	0.01308	0.0157
S3_2615559	0.02896	-6.8664E-3	0.00523	0.00795	0.01603
S3_2615664	0.02863	9.5368E-4	0.00619	-4.3397E-3	0.02334
S3_2651534	0.02715	-2.7984E-3	0.00604	-2.3361E-3	0.02361
S3_2651561	0.02792	-8.5594E-3	0.00563	6.626E-4	0.01949
S3_2718387	0.01262	-2.7002E-2	-2.1274E-2	0.0113	0.02857
S3_2718474	0.01646	-3.4958E-2	-2.082E-2	0.01193	0.02335
S3_2718485	0.01679	-3.5041E-2	-2.0467E-2	0.01299	0.02719
S3_2718490	0.01786	-3.5212E-2	-1.8116E-2	0.00991	0.03057
S3_2718548	0.01739	-3.8049E-2	-2.0839E-2	0.00946	0.02872
S3_2718593	0.01846	-3.526E-2	-1.819E-2	0.01111	0.0262
S3_2718662	0.01168	-2.9958E-2	-1.4474E-2	0.0103	0.00949
S3_2718676	0.01227	-2.8914E-2	-1.6069E-2	-2.304E-3	0.01967
S3_2718687	0.01389	-2.0062E-2	-2.2066E-2	-4.3849E-2	0.02924
S3_2718688	0.01429	-2.0129E-2	-2.1585E-2	-4.3573E-2	0.02775
S3_2718714	-1.1502E-2	0.02575	0.01274	-1.3413E-2	-9.2877E-3
S3_2718725	0.0132	-2.2695E-2	-1.9871E-2	-2.0935E-2	0.02431
S3_2718726	0.01392	-2.1588E-2	-1.9514E-2	-2.3263E-2	0.02569
S3_2718746	0.01387	-3.5535E-2	-1.7686E-2	0.00548	0.05349
S3_2718747	0.01304	-3.7269E-2	-2.0666E-2	-1.4629E-3	0.0506
S3_2718788	0.01062	-3.061E-2	-1.9645E-2	0.0137	0.02801
S3_2823201	0.01143	0.01891	0.0168	0.00414	-8.6827E-3
S3_2828738	-2.185E-3	-3.1032E-3	-5.5122E-3	-4.5388E-3	0.01762
S3_2903318	0.01249	-3.7421E-2	0.0123	0.00337	0.00115
S3_2903348	0.0129	-3.599E-2	0.01229	8.7853E-4	0.0032
S3_2903353	0.01512	-3.7286E-2	0.01781	-3.4435E-4	0.00219
S3_2917917	0.01856	0.0214	-8.1733E-3	0.01047	0.00618
S3_2986736	0.02289	-2.4081E-3	0.02833	-1.2281E-2	0.00182
S3_3014762	0.00407	0.01013	0.00268	-4.547E-3	0.01032
S3_3022893	0.00742	-2.8178E-2	0.00883	-1.0162E-2	-2.0864E-3
S3_3038785	-7.5203E-3	-1.4275E-2	-3.0233E-5	0.02043	0.00582
S3_3108799	3.39E-4	0.00514	-1.2326E-2	-4.7237E-2	0.02389
S3_3134696	9.8681E-4	-6.5784E-3	0.00212	0.0162	-4.0972E-3
S3_3134726	-4.5045E-3	0.00436	-2.4118E-2	-4.8977E-2	-7.5791E-4
S3_3134730	0.00329	2.0585E-4	0.00345	0.00841	-1.7911E-3
S3_3210760	0.0285	-4.1465E-3	0.00437	-9.2792E-3	0.02318
S3_3235482	0.01768	0.0238	0.02315	0.00599	-9.3006E-3
S3_3281480	0.0108	0.01503	0.01557	0.00192	-5.928E-3
S3_3281488	0.02524	-6.4621E-3	-2.9296E-3	-2.3286E-3	0.0323
S3_3443250	0.02285	0.03018	0.00626	0.01321	0.00991
S3_3502209	0.02032	0.0203	-9.8247E-3	0.00444	0.02732
S3_3551045	0.00344	0.00527	0.00951	-1.9497E-2	0.00884
S3_3551046	-7.8528E-4	-1.6654E-3	0.0049	0.00765	0.00242
S3_3551047	0.00186	0.01051	0.00664	-2.421E-2	0.01361
S3_3580509	0.02712	-5.3181E-3	0.01014	-3.8414E-3	0.01182
S3_3583942	0.02257	0.00295	0.00805	0.0074	0.0012
S3_3583965	0.01738	0.00309	0.00136	0.0053	2.3702E-4
S3_3583968	0.01574	0.00317	-6.8811E-4	0.00524	0.00292
S3_3674011	0.02135	0.02496	-1.2675E-2	0.01003	0.0304
S3_3777615	0.02689	-4.3022E-3	0.03351	-1.0296E-2	0.00886
S3_3778119	0.01103	-3.6185E-2	0.0163	3.0952E-4	-1.474E-3
S3_3960548	0.03459	-2.336E-3	0.00287	2.8531E-4	0.0261
S3_4051665	0.0246	0.00155	4.4498E-4	0.01324	0.02908
S3_4051714	0.0241	-3.1561E-3	0.00189	-1.9027E-2	0.02818
S3_4060994	0.00196	0.0029	0.00791	0.01162	-1.1444E-3
S3_4061099	0.03046	-1.5505E-2	0.0074	0.01216	0.01857
S3_4063325	-5.3041E-4	-1.06E-3	-7.1676E-3	-9.1203E-3	-3.8071E-3
S3_4137002	-1.021E-3	-1.9509E-3	0.00237	0.01297	4.583E-4
S3_4137048	0.02261	-9.4784E-3	0.00921	-9.4098E-3	0.01473
S3_4137071	0.02081	-2.8257E-3	0.00504	-8.686E-3	0.02322
S3_4137080	0.01989	-4.6335E-3	0.00779	-1.0138E-2	0.01894
S3_4137125	0.02498	-2.6535E-3	0.00228	-9.1092E-3	0.02256
S3_4137159	0.02681	-4.653E-3	0.00343	-5.3331E-3	0.02434
S3_4137171	0.02598	-6.9043E-3	0.00517	-8.4586E-3	0.02439
S3_4214680	0.02556	-4.1851E-3	0.00643	-1.2388E-2	0.0254
S3_4244005	0.01478	0.02215	0.02166	-1.1436E-3	-1.3699E-2
S3_4244036	0.01345	0.01797	0.01868	4.816E-4	-1.1529E-2
S3_4244068	0.01356	0.02	0.01907	4.2537E-4	-8.227E-3
S3_4346072	3.3821E-4	-1.1248E-3	7.7139E-4	0.0137	0.00242
S3_4346087	-1.1586E-3	-3.5971E-4	-1.0481E-2	-4.0923E-2	0.01782
S3_4384848	0.00692	-2.0183E-2	0.00871	-4.1506E-3	-3.0414E-3
S3_4385010	0.00927	-2.2392E-2	0.01407	5.5985E-4	-3.5289E-3
S3_4407160	-7.0885E-4	-1.4313E-2	-1.1618E-2	-4.2011E-2	0.02525
S3_4407161	-1.4714E-3	-1.2503E-2	-1.062E-2	-4.5544E-2	0.0131
S3_4407162	5.4529E-4	-1.3814E-2	-1.0193E-2	-4.3156E-2	0.01299
S3_4675961	0.02174	-2.2048E-3	0.02864	-1.7148E-2	-3.9915E-3
S3_4676279	0.01734	0.0259	0.02415	-5.7152E-3	-9.269E-3
S3_4772111	0.01415	0.01367	-1.2656E-2	0.0117	0.00863
S3_5117551	0.01841	0.01832	-1.1572E-2	0.01473	0.03067
S3_5122433	0.00915	-1.1723E-2	0.01323	-1.6768E-2	-1.63E-3
S3_5181289	0.01814	-1.1337E-2	0.02418	-1.442E-2	3.0451E-4
S3_5259193	-1.2328E-3	-7.2621E-4	-1.0941E-2	-3.8009E-2	4.8723E-4
S3_5274042	0.02684	-1.825E-3	3.6677E-5	-2.0895E-3	0.03406
S3_5333589	0.02779	-3.1453E-3	0.0062	0.00177	0.03082
S3_5333603	0.02988	-7.2251E-3	0.00775	0.00897	0.02623
